title,Date,UserID ,Reviews,Location Rating,Rooms Rating,Service Rating,stars,Owner Response Date,Owner Response,Brand,Negative,Neutral,Positive,Compound
"Marriott Vacation Club, New York City",3/21/25 13:24,19847,"i was invited to book a short stay at the mvc for a reduced fee, if i agreed to sit through a sales presentation. i was reluctant, but agreed, and booked the trip. upon booking, i was talked into this location because of the fantastic upgrades that had recently occurred, included a rooftop bar. i imagined enjoying some pre-dinner or possibly even late night cocktails there, so i locked in my trip at mvc, nyc. well...i guess i shouldn't have gotten too excited. we arrived on sunday, and left wednesday, and the rooftop bar was closed the entire time!! so disappointing!! then, to make matters worse there were some other issues i'd like to share so that you can make an informed choice as to whether or not this is the place for you.
the lighting in the room was dismal. even when every light was on, things felt very dark at night...so if you're traveling with two people...you might want to bring a make up mirror.
there are also only two elevators that serve not only the hotel guests, but also are used by staff members cleaning, bringing luggage to the rooms, and perform basic maintenance. to be clear, every employee we encountered was very kind about ""waiting for the next elevator"", but there was never a time...day or night...when we jumped right on to the elevator...there was always a wait.
our room was well cleaned, but the second night we were there, we returned after 11 pm to find that the maid had opened our windows, and did not close them again upon departing! the room was freezing!
and although the staff was friendly, there was one grumpy employee who i encountered on several occasions who seemed bothered when i asked for bottled water, or any other simple request. then, on our last evening, i politely asked if i could have two bottles of water on the way up to the room. she did not respond. thinking she hadn't hear me, i very politely asked again. she rudely said, ""i heard you, we're out."" wow.
i do not think i'll be visiting again.",5.0,4.0,2.0,2,,,Marriott,0.063,0.821,0.116,0.9663
"Marriott Vacation Club, New York City",3/19/25 12:53,11089,awesome visit. the facility is under renovation.,5.0,5.0,5.0,5,,,Marriott,0.0,0.594,0.406,0.6249
"Marriott Vacation Club, New York City",3/14/25 21:36,21908,excellent hotel. lovely room on the 3rd floor. great location for sightseeing. staff very friendly. lovely rooftop bar that gives a great view of the empire state building.,5.0,5.0,5.0,5,,,Marriott,0.0,0.486,0.514,0.9758
"Marriott Vacation Club, New York City",3/8/25 6:58,14744,"this was the cheapest marriott in midtown new york when i visited. the rooms are clean, modern, and simple - they are smaller than other marriott rooms you may be used to but average for manhattan. the only two negatives that i would point out are that the room did not have a desk for my computer and in didn't like the soap, shampoo, and conditioner. overall, a good value.",5.0,4.0,5.0,4,,,Marriott,0.034,0.852,0.114,0.7299
"Marriott Vacation Club, New York City",2/27/25 18:16,89223,i love the roof top bar! the bar tenders are very friendly and do good cocktails,5.0,5.0,5.0,5,,,Marriott,0.0,0.435,0.565,0.9229
"Marriott Vacation Club, New York City",2/25/25 20:52,66525,i travel for work to ny frequently. my group had stayed at another marriott property but felt unappreciated for the volume of nights i stayed per year. my team and i switched to this hotel and could not be happier. we feel appreciated and the customer service is exceptional. a special shout out to ringo in the lobby bar. he consistently is going above and beyond to create an exceptional experience for us. looking forward to my 2025 trips in ny.,5.0,4.0,4.0,5,,,Marriott,0.076,0.794,0.129,0.6128
"Marriott Vacation Club, New York City",2/21/25 11:57,99709,i loved this property and would come back in a minute!! the room was clean the staff was very very nice and the location was perfect!! can't say enough positive things about the whole trip.,5.0,5.0,5.0,5,,,Marriott,0.061,0.628,0.311,0.9172
"Marriott Vacation Club, New York City",2/15/25 13:24,70214,1st trip in ny and it was a great trip because of the location of this hotel. i would definitely stay here again. staff were so polite and helpful. walking distance from time square. great restaurants in the area. the rooftop was amazing with the live music. celebrated my birthday and was provided a happy birthday balloon with a bottle of champagne. lots of activities at that property. rooms are small but that is ny. thanks for making 1st trip to ny a blast!,5.0,5.0,5.0,5,,,Marriott,0.0,0.775,0.225,0.9573
"Marriott Vacation Club, New York City",2/15/25 0:03,19838,great experience love the drink's 🍸,5.0,4.0,5.0,5,,,Marriott,0.0,0.376,0.624,0.8519
"Marriott Vacation Club, New York City",2/13/25 8:49,27947,"nice and clean rooms
amazing ambiance",5.0,5.0,5.0,5,,,Marriott,0.0,0.244,0.756,0.8519
"Marriott Vacation Club, New York City",2/1/25 13:15,15355,"i enjoyed my short stay here and the only reason it was not rated 5-stars was due to the outdated rooms and the dorm-style beds. i stayed in the hotel, not an owner’s room just for clarity sake. the beds were not very comfortable and seemed very low to the ground like a kids bed. the location was prime though, really enjoyed just walking around the area and grabbing some dinner. downstairs in the lounge they offer food/drinks and daily events as well. on the rooftop there is a full bar and great view of the empire state building too.",5.0,4.0,5.0,4,,,Marriott,0.046,0.796,0.158,0.9183
"Marriott Vacation Club, New York City",1/27/25 16:01,65115,friendly and helpful staff.,5.0,5.0,5.0,5,,,Marriott,0.0,0.25,0.75,0.7184
"Marriott Vacation Club, New York City",1/27/25 12:48,46426,overall pretty good. bar service not friendly. rooftop bar too hot.,4.0,4.0,4.0,4,,,Marriott,0.157,0.478,0.365,0.538
New York Marriott Marquis,5/30/25 20:44,59520,great location to see times square and all the tourist spots,5.0,5.0,5.0,5,,,Marriott,0.0,0.709,0.291,0.6249
New York Marriott Marquis,5/30/25 19:17,53694,"the hotel offered valet parking which makes it easier. it's on a narrow street, timid drivers beware",2.0,4.0,4.0,4,,,Marriott,0.101,0.758,0.141,0.2023
New York Marriott Marquis,5/30/25 9:53,14701,"just stayed at the new york marriott marquis in times square and had a great experience! the location is unbeatable—right in the middle of all the action. the hotel is really accessible, with elevators everywhere and spacious, wheelchair-friendly rooms and entrances. the amenities were solid—there’s a fitness center, business areas, and multiple dining options. the view rooftop restaurant was definitely a highlight with its revolving view of the city. super convenient and comfortable stay, especially if you need accessible features. would definitely come back!",5.0,5.0,5.0,5,,,Marriott,0.0,0.779,0.221,0.9674
New York Marriott Marquis,5/30/25 6:43,50205,"hot location, standard rooms, expensive",5.0,4.0,4.0,4,,,Marriott,0.0,1.0,0.0,0.0
New York Marriott Marquis,5/29/25 14:43,31452,"exceptional location
right in the center of nyc
close to everything :) great view
things to do",5.0,5.0,5.0,5,,,Marriott,0.0,0.679,0.321,0.7964
New York Marriott Marquis,5/29/25 10:42,21493,best strategic location on time square and broadway shows!!,5.0,5.0,5.0,5,,,Marriott,0.0,0.626,0.374,0.6988
New York Marriott Marquis,5/28/25 17:12,43552,exceptional service and experience. kudos to the marriott team. i highly recommend a broadway show and staying at the marriott.,5.0,5.0,5.0,5,,,Marriott,0.0,0.747,0.253,0.7264
New York Marriott Marquis,5/28/25 14:18,10260,"loved my stay ! beautiful place, perfect place in the middle of time square",5.0,5.0,5.0,5,,,Marriott,0.0,0.483,0.517,0.9151
New York Marriott Marquis,5/28/25 10:56,95311,"now currently i’m staying in room no:3057 in triple occupancy (paid for 3) but still they don’t even provide water since yesterday we were asking for water they didn’t even give it , the service is not at all good they didn’t give extra bed also. even tho we paid for 3 people’s the service is worst to the core before booking in this hotel think twice or thrice totally waste of money…",4.0,4.0,1.0,1,,,Marriott,0.156,0.844,0.0,-0.9313
New York Marriott Marquis,5/28/25 7:14,57186,"i loved my hotel stay here. the location is unbeatable and although it's literally facing time square, i felt i adapted to the noise level. it also helped we were on the 45th floor!

housekeeping was amazing at checking in and getting things done while we were out. we did have one late morning and they quite literally caught us in a mid-morning cuddle but i won't blame them for that. we could have easily popped on the do-not-disturb sign and they were just trying to do their jobs.

our first day, after traveling for 6 hours, we ordered room service that took an hour and a half to arrive and was missing a side dish. not ideal but it was also okay.

we had a view of time square and once we got a hang of the elevators, actually loved it. will definitely stay again!",5.0,5.0,4.0,5,,,Marriott,0.039,0.833,0.127,0.9256
New York Marriott Marquis,5/27/25 22:07,62012,"audited verified review (avr)

brief history

the new york marriott marquis, located in times square, was first announced in 1972 and opened on september 3, 1985, after delays due to the 1975 new york city fiscal crisis and controversies over demolishing five historic theaters. designed by john c. portman jr., it was a key part of times square’s redevelopment. by the 1990s, it became one of marriott’s most profitable hotels, with a 90% occupancy rate. renovations occurred in 2011–2012, and the hotel remains a flagship property.

naics code

the naics code for the new york marriott marquis is 721110 - hotels (except casino hotels) and motels, applicable to establishments providing lodging and related services.

sic codes

the corresponding sic code is 7011 - hotels and motels, covering hotels offering lodging and additional amenities like dining and event spaces.

ownership

the hotel is owned by marriott international, inc., a publicly traded company (nasdaq: sbux) based in bethesda, md. host hotels & resorts acquired a 28.6% stake in 1993 and the underlying land in 2013 for $19.9 million. vornado realty trust owns the retail space since 2018.

management

specific management details for the minot location are unavailable. the hotel is managed under marriott international’s corporate structure, with a store manager overseeing daily operations, reporting to regional leadership. marriott’s ceo is brian niccol as of 2025.

address

the hotel is located at 1535 broadway, new york, ny 10036, in the theater district, between 45th and 46th streets.
phone number
the phone number is 212-398-1900, per official listings.
website
the official website is www.marriott.com, with specific details for the new york marriott marquis available under its times square location page.

economic impact

the hotel significantly impacts nyc’s economy, attracting tourists and convention groups to times square. with 1,971 rooms and 101,000 sq ft of meeting space, it drives revenue through lodging, dining, and events, supporting local businesses and taxes. its high occupancy and retail tenants like sephora enhance economic activity.

employment

the hotel employed ~1,700 workers in the 1990s, speaking 47 languages. current estimates suggest 1,000–1,500 employees, including front desk, housekeeping, and foodservice staff. a 2020 decision to outsource 850 foodservice jobs led to protests and unionization in 2021.

compliance

no major compliance issues were noted, though the 2020 outsourcing led to a new york attorney general investigation. the hotel adheres to lodging regulations, including safety and labor laws. its naics code suggests potential patriot act scrutiny for cash transactions, but no high-risk designation exists.

reputation

the hotel enjoys a strong reputation for its prime location and amenities, with 13,778 tripadvisor reviews rating it 4/5, ranking #268 of 506 nyc hotels. guests praise spacious rooms and views but note high fees and occasional service issues.

social responsibility participation and involvement score

marriott international emphasizes sustainability, including energy reduction and ethical sourcing. the new york marriott marquis likely follows these policies, with actions like recycling and sustainable food sourcing. however, specific local initiatives are undocumented, so i assign a 7/10 score, reflecting corporate csr strength but limited evidence of branch-specific efforts.",4.0,5.0,4.0,4,,,Marriott,0.02,0.896,0.084,0.9859
